,label,area,perimeter,solidity,tc_channel0,tc_channel1,tc_channel2,fc_channel0,fc_channel1,fc_channel2,circularity,area_flag,circularity_flag,solidity_flag,tc0_flag,tc1_flag,tc2_flag,fc0_flag,fc1_flag,fc2_flag,flagged,TP,ift_path
31,32,127.0,42.970562748477136,0.9477611940298507,206.48818897637796,208.68503937007873,208.54330708661416,225.9763779527559,220.08661417322836,121.44094488188976,0.8643139098341217,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
32,33,163.0,48.62741699796952,0.9106145251396648,222.06748466257667,222.77300613496934,223.5276073619632,236.03680981595093,234.03067484662577,168.19018404907976,0.8662336809126895,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
34,35,115.0,38.14213562373095,0.9913793103448276,158.1391304347826,158.61739130434782,154.8,156.52173913043478,150.16521739130434,21.904347826086955,0.9933394697830278,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
35,36,106.0,36.14213562373095,0.9724770642201835,216.68867924528303,217.91509433962264,218.22641509433961,234.5,230.10377358490567,158.9811320754717,1.0197368339698556,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0359.aqua.labeled_image.250m.h5
0,1,220.0,58.384776310850235,0.9243697478991597,215.97727272727272,213.97727272727272,213.97727272727272,228.48181818181817,225.69545454545454,163.85,0.8110232482184595,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
1,2,130.0,41.798989873223334,0.935251798561151,228.2,229.24615384615385,229.24615384615385,240.63076923076923,237.3153846153846,174.27692307692308,0.935021598810815,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
2,3,368.0,77.698484809835,0.8910411622276029,221.54891304347825,220.53804347826087,220.4211956521739,234.85597826086956,232.32608695652175,164.13315217391303,0.7660067263112945,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
5,6,196.0,55.698484809834994,0.8949771689497716,219.39285714285714,219.1887755102041,219.14795918367346,232.44897959183675,231.33673469387756,171.01020408163265,0.7939244435381786,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
6,7,263.0,74.76955262170047,0.7945619335347432,224.92395437262357,225.43346007604563,225.67680608365018,238.20532319391634,235.80608365019012,169.0494296577947,0.5911749840747828,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
8,9,438.0,102.66904755831213,0.7684210526315789,222.0662100456621,221.96118721461187,221.96118721461187,234.89954337899545,232.18721461187215,166.19406392694063,0.5221615732295612,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
9,10,534.0,108.5269119345812,0.8885191347753744,221.7322097378277,221.33520599250937,221.1629213483146,234.24719101123594,232.1123595505618,166.0056179775281,0.569739368455813,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
10,11,164.0,49.21320343559643,0.9265536723163842,218.3658536585366,216.3658536585366,216.3658536585366,230.1890243902439,228.97560975609755,168.71951219512195,0.850923349786348,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
11,12,121.0,38.384776310850235,0.9758064516129032,224.62809917355372,225.8181818181818,226.11570247933884,239.34710743801654,235.1818181818182,162.17355371900825,1.0319940804754968,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
14,15,147.0,45.21320343559643,0.9545454545454546,230.6326530612245,230.71428571428572,231.7891156462585,241.7278911564626,237.82993197278913,129.24489795918367,0.9036424855223765,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
16,17,546.0,107.84062043356596,0.8374233128834356,219.05860805860806,218.9047619047619,218.84432234432234,232.58608058608058,229.35347985347985,161.67582417582418,0.5899806270452881,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
20,21,548.0,100.66904755831214,0.8315629742033384,229.24452554744525,229.19890510948906,229.19890510948906,240.43430656934308,237.82481751824818,167.04014598540147,0.6795141473176182,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
21,22,197.0,61.21320343559643,0.8954545454545455,233.3502538071066,233.63959390862945,233.55837563451777,243.01522842639594,239.9492385786802,157.38071065989848,0.660671959384802,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
23,24,318.0,79.45584412271572,0.8641304347826086,220.78930817610063,221.00943396226415,220.8176100628931,234.76729559748426,231.13522012578616,163.59748427672955,0.6329731560219031,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
24,25,1141.0,167.09545442950497,0.78852798894264,218.9404031551271,219.65381244522348,219.5056967572305,233.70552147239263,230.22348816827343,161.11831726555653,0.5135304932409649,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
25,26,169.0,48.87005768508881,0.9657142857142857,218.36686390532543,217.1301775147929,216.62130177514794,231.05917159763314,226.4378698224852,163.44378698224853,0.8892233644504979,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
27,28,102.0,37.55634918610404,0.9444444444444444,220.6764705882353,219.36274509803923,219.33333333333334,233.80392156862746,229.02941176470588,150.66666666666666,0.9087476465152069,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20080601-20080602/preprocess/hdf5-files/20080601T0516.terra.labeled_image.250m.h5
0,1,4625.0,285.3380951166243,0.9950516351118761,221.18508108108108,218.76864864864865,217.81124324324324,231.74702702702703,225.4198918918919,106.6211891891892,0.7138419820877377,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20180601-20180602/preprocess/hdf5-files/20180601T0156.aqua.labeled_image.250m.h5
0,1,4622.0,284.7523086789974,0.9978411053540587,220.91648636953698,217.1324102120294,216.4893985287754,230.7847252271744,223.0408913890091,87.96819558632626,0.7163170646871263,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/laptev_sea/laptev_sea-100km_by_100km-20180601-20180602/preprocess/hdf5-files/20180601T0314.terra.labeled_image.250m.h5
0,1,81318.0,5653.050357662054,0.671494632535095,168.37991588578174,164.32409798568582,158.53775301901177,161.4974667355321,149.22242307976094,46.67020831796158,0.03197649397718958,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
2,3,130.0,40.384776310850235,0.9629629629629629,135.2846153846154,120.71538461538462,109.31538461538462,96.4076923076923,77.9,11.246153846153845,1.0016542843214846,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
3,4,142.0,46.62741699796952,0.9281045751633987,170.41549295774647,165.76760563380282,160.31690140845072,170.40140845070422,152.06338028169014,53.38028169014085,0.8207586964940496,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
4,5,281.0,74.18376618407356,0.8836477987421384,120.44483985765125,115.99288256227759,113.54448398576513,104.68683274021352,99.61209964412811,58.90747330960854,0.6416503389736127,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
5,6,280.0,71.35533905932738,0.9032258064516129,168.23214285714286,162.79642857142858,158.49285714285713,167.07142857142858,151.65357142857144,49.81071428571428,0.6910587131856621,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
6,7,254.0,62.2842712474619,0.9304029304029304,192.10629921259843,191.95275590551182,189.4763779527559,208.0,197.13385826771653,119.9015748031496,0.8227858341645435,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
7,8,304.0,78.76955262170047,0.8710601719197708,119.41776315789474,114.44736842105263,109.21381578947368,97.88815789473684,83.52302631578948,26.6875,0.6156965072336895,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
8,9,172.0,52.62741699796952,0.9197860962566845,73.59302325581395,68.22093023255815,61.098837209302324,37.68023255813954,34.19767441860465,24.436046511627907,0.7803945018791081,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
10,11,126.0,39.55634918610404,0.9921259842519685,40.22222222222222,30.865079365079364,18.08730158730159,1.626984126984127,1.007936507936508,2.2698412698412698,1.0119242536624842,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
11,12,897.0,137.9827560572969,0.8344186046511628,37.61538461538461,25.50055741360089,16.421404682274247,0.4793756967670011,0.43812709030100333,0.5797101449275363,0.5920422174042713,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
13,14,1124.0,176.95331880577402,0.7177522349936143,31.331850533807827,20.94217081850534,12.451067615658364,0.3567615658362989,0.20551601423487545,0.42704626334519574,0.45108537897305834,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
15,16,142.0,45.21320343559643,0.9281045751633987,30.845070422535212,21.345070422535212,14.04225352112676,0.9577464788732394,1.3169014084507042,2.1901408450704225,0.8729063465590303,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0654.aqua.labeled_image.250m.h5
0,1,115025.0,3666.319118070367,0.812340656934822,141.8035992175614,134.91837426646381,129.3789784829385,130.83147141925667,122.25220604216474,30.53826559443599,0.10753295467406357,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0947.terra.labeled_image.250m.h5
2,3,153.0,47.21320343559643,0.9216867469879518,200.43790849673204,198.2156862745098,195.6013071895425,211.30065359477123,196.640522875817,107.76470588235294,0.8625302948800196,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0947.terra.labeled_image.250m.h5
3,4,172.0,63.35533905932738,0.819047619047619,66.26744186046511,41.83720930232558,28.436046511627907,7.784883720930233,4.680232558139535,4.482558139534884,0.5384828448589473,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0947.terra.labeled_image.250m.h5
4,5,1506.0,243.58073580374355,0.7154394299287411,89.9136786188579,73.68393094289509,64.77158034528553,42.02921646746348,33.95750332005312,25.351261620185923,0.31896935470823684,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/barents-kara_seas/barents-kara_seas-100km_by_100km-20140708-20140709/preprocess/hdf5-files/20140708T0947.terra.labeled_image.250m.h5
4,5,136.0,44.970562748477136,0.9315068493150684,196.36764705882354,196.91176470588235,195.8235294117647,214.1764705882353,206.47058823529412,140.11029411764707,0.8450689169483894,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
5,6,562.0,129.1543289325507,0.7104930467762326,203.93772241992883,204.43772241992883,202.35053380782918,219.3202846975089,212.3629893238434,134.83629893238435,0.4233779591746385,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
7,8,140.0,50.04163056034261,0.8484848484848485,202.82857142857142,201.29285714285714,198.9,217.81428571428572,208.96428571428572,113.23571428571428,0.702546371405537,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
8,9,128.0,41.21320343559643,0.9411764705882353,196.1953125,199.3125,199.1171875,216.1015625,209.1484375,90.3046875,0.9469936960111625,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
10,11,146.0,45.45584412271571,0.9419354838709677,192.2876712328767,195.33561643835617,193.1095890410959,211.7876712328767,197.6986301369863,13.315068493150685,0.8879392742754697,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
13,14,249.0,60.2842712474619,0.9540229885057471,197.14859437751005,199.4417670682731,198.15662650602408,215.54618473895582,202.90361445783134,37.65461847389558,0.8609960927107336,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
15,16,294.0,78.5269119345812,0.8054794520547945,212.3639455782313,212.0748299319728,208.30612244897958,224.97619047619048,212.10884353741497,3.108843537414966,0.5991287441553053,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
18,19,425.0,99.25483399593904,0.8366141732283464,211.0329411764706,213.96,211.80705882352942,227.22823529411764,214.55529411764707,5.2,0.5421200371178961,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
21,22,123.0,40.384776310850235,0.9761904761904762,217.1869918699187,222.33333333333334,222.91056910569105,237.4878048780488,229.5609756097561,131.35772357723576,0.9477190536272508,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
27,28,205.0,54.87005768508881,0.9360730593607306,202.0731707317073,204.18536585365854,204.18048780487806,222.04390243902438,216.83414634146342,142.97560975609755,0.8556435709407082,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
28,29,597.0,114.9116882454314,0.7970627503337784,210.79396984924622,212.49916247906197,210.5393634840871,226.48073701842546,217.73199329983248,126.00167504187604,0.5681405465573135,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
29,30,123.0,39.55634918610404,0.9761904761904762,215.10569105691056,214.08943089430895,209.9268292682927,224.1138211382114,215.72357723577235,4.219512195121951,0.9878308190514726,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
30,31,181.0,53.11269837220809,0.9627659574468085,211.75138121546962,213.6022099447514,212.8011049723757,227.08287292817678,215.96132596685084,7.209944751381215,0.8062908040159434,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
31,32,466.0,102.5269119345812,0.8090277777777778,214.50858369098714,215.37124463519314,213.3540772532189,228.27896995708156,221.26609442060087,146.90557939914163,0.5570831557222443,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2047.aqua.labeled_image.250m.h5
0,1,171.0,46.87005768508881,0.9553072625698324,213.4327485380117,214.4327485380117,211.21637426900585,226.89473684210526,218.07602339181287,92.10526315789474,0.9781714848957843,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
1,2,281.0,81.35533905932738,0.7533512064343163,207.65836298932385,210.85053380782918,209.01779359430606,225.9572953736655,216.81138790035587,129.44839857651246,0.5335118438710509,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
2,3,138.0,45.798989873223334,0.9139072847682119,208.29710144927537,209.29710144927537,207.29710144927537,222.4855072463768,215.731884057971,132.52173913043478,0.8267556118595506,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
6,7,105.0,34.97056274847714,0.9813084112149533,201.6952380952381,203.6952380952381,203.6952380952381,220.8095238095238,216.0857142857143,157.35238095238094,1.0789316198043843,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
8,9,507.0,109.98275605729691,0.8190630048465266,207.91518737672584,209.7810650887574,209.75739644970415,225.70808678500987,220.04142011834318,153.7120315581854,0.5267064375124483,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
11,12,154.0,48.8700576850888,0.9390243902439024,212.96753246753246,213.96753246753246,211.96753246753246,227.7922077922078,220.04545454545453,140.75324675324674,0.8102982137596255,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
13,14,702.0,131.74011537017762,0.763873775843308,203.62250712250713,207.7094017094017,208.5014245014245,224.72934472934472,222.05840455840456,143.5997150997151,0.5082892178601657,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
14,15,154.0,46.2842712474619,0.9506172839506173,194.95454545454547,196.7792207792208,193.85714285714286,212.67532467532467,197.8896103896104,5.7727272727272725,0.9033659660825365,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
15,16,564.0,94.76955262170047,0.9185667752442996,211.89007092198582,216.06560283687944,215.13297872340425,230.7127659574468,222.26241134751774,126.12234042553192,0.7891350023555698,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
18,19,125.0,40.384776310850235,0.9615384615384616,192.736,196.76,196.256,214.36,203.408,39.936,0.963129119539889,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
19,20,294.0,74.2842712474619,0.8571428571428571,215.98299319727892,218.0374149659864,216.0374149659864,230.92857142857142,221.41836734693877,103.4625850340136,0.6695198539993955,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
21,22,158.0,45.798989873223334,0.9634146341463414,199.8860759493671,204.58227848101265,201.00632911392404,217.81012658227849,209.6139240506329,35.28481012658228,0.9465752657522392,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
23,24,124.0,42.87005768508881,0.9323308270676691,211.71774193548387,212.2741935483871,208.41935483870967,224.1209677419355,212.99193548387098,4.42741935483871,0.847858568264397,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
24,25,130.0,41.55634918610404,0.9923664122137404,202.53846153846155,208.16153846153847,206.86923076923077,223.3923076923077,213.2076923076923,17.56923076923077,0.9459723501868762,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
26,27,554.0,121.53910524340094,0.860248447204969,210.6119133574007,213.51805054151623,211.8664259927798,227.33935018050542,215.05415162454872,16.76173285198556,0.47128927760640094,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
27,28,660.0,138.5685424949238,0.7135135135135136,213.25,215.01666666666668,212.13484848484848,228.56363636363636,217.5712121212121,6.88030303030303,0.43194107187107716,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
28,29,139.0,44.14213562373095,0.9788732394366197,213.9064748201439,220.19424460431654,219.41007194244605,230.4892086330935,224.93525179856115,67.61870503597122,0.8964333036038501,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
29,30,817.0,124.22539674441617,0.9190101237345332,212.52141982864137,211.91921664626682,208.3059975520196,225.2313341493268,213.07221542227663,2.734394124847001,0.6652902145626527,False,False,False,False,False,False,False,False,False,False,True,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
30,31,701.0,152.12489168102786,0.6899606299212598,211.24251069900143,214.7546362339515,213.66761768901569,228.29957203994294,221.38231098430813,131.30099857346647,0.3806513005681012,False,False,False,False,False,False,False,False,False,False,False,../data/ift_data/ift_pipeline_default/ift_results/beaufort_sea/beaufort_sea-100km_by_100km-20030616-20030617/preprocess/hdf5-files/20030616T2033.terra.labeled_image.250m.h5
